6506	5143	3.0018629853919485	2.572443222650446	0.0	0.0	0.0	0.0
6269	6876	1.9016536321250228	1.766169956952616	0.0	0.0	0.0045351473922902496	0.0022675736961451248
6778	5429	2.4404808121555144	1.5598569026964118	0.0	0.0	0.0	0.0022675736961451248
5401	6171	2.584241005421075	1.346011470059781	0.0	0.0	0.0	0.0
6364	5286	1.9515167901420754	1.707520990728987	0.0	0.0	0.0	0.0
5625	5478	3.465908100126953	2.953653513526025	0.0	0.0	0.0	0.0
6007	6987	1.5838848709277853	1.2878081448055116	0.0	0.0	0.0	0.0
6237	6499	2.719312368708915	1.7843903722787005	0.0	0.0	0.0	0.022675736961451247
6274	5783	1.7866433778394388	1.4407877635746082	0.0	0.0	0.0	0.0
5956	5056	3.4649120913273843	3.1257258534630226	0.0022675736961451248	0.0	0.0	0.0
6248	6050	1.080219758549028	1.0790133464536504	0.0	0.0	0.0	0.0
5026	5086	3.5462064588498117	3.3654152354952522	0.0	0.0	0.0	0.0
6545	6846	2.1264721696992117	1.7973035029588975	0.0	0.0	0.0	0.0022675736961451248
6333	5831	1.3527974930931448	1.1879923815294307	0.0	0.0	0.0	0.0
5711	6445	2.49587737151689	1.5661896972913443	0.0	0.006802721088435374	0.0	0.0
5363	6198	3.164168120198999	2.227929133221622	0.0	0.0022675736961451248	0.0	0.0
6117	6954	2.0034556296993093	1.0712428781823706	0.006802721088435374	0.0	0.0	0.0
6651	6631	2.685265585919344	1.9541251505195607	0.0	0.0	0.0022675736961451248	0.006802721088435374
5092	6174	1.602031399740564	1.0917469978934573	0.0	0.0	0.0	0.0
5277	6659	3.457830609952677	2.457258542220169	0.0022675736961451248	0.0	0.0045351473922902496	0.0022675736961451248
5445	5420	3.093546820855792	2.414536474797317	0.006802721088435374	0.0022675736961451248	0.0	0.0
5062	5137	5.573329992672735	4.9526759666980125	0.02947845804988662	0.04308390022675737	0.0	0.0
6481	5361	1.528399500365081	1.273468937060863	0.0	0.0	0.0045351473922902496	0.0
6444	6547	1.4589779143796275	1.2440636502797309	0.0	0.0	0.0	0.0022675736961451248
6839	5850	2.5623523718003933	1.7972727463934737	0.0	0.0	0.0	0.0
5833	5522	2.101564727741837	2.0681439276455738	0.0	0.0	0.009070294784580499	0.0022675736961451248
5363	6093	3.0266784961149265	1.5755641592490388	0.0	0.0022675736961451248	0.0	0.0
6287	6240	2.2134515080925805	1.6536270175537766	0.0	0.0	0.0022675736961451248	0.024943310657596373
5303	5420	3.230147794438555	1.7785737723457191	0.0	0.0	0.0	0.0
5998	5835	2.7048032899531163	2.2724664695642014	0.0	0.0	0.0	0.0
5355	5281	3.548803380004906	2.2817388717979097	0.0	0.0022675736961451248	0.0	0.0
6767	6506	3.2661377241022205	2.293944708210132	0.0	0.0	0.0	0.024943310657596373
6953	6623	3.539337861972475	2.4407374582405947	0.006802721088435374	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248
6306	6678	3.2197588550182354	2.8183045387916583	0.0	0.0	0.0	0.0022675736961451248
6731	6125	1.57103843869331	1.2830996796205232	0.0	0.0	0.0	0.0
5613	5053	3.81112892085613	2.4533783826623954	0.0	0.0	0.0	0.0
5397	5190	3.647193735880341	2.412954708974658	0.0	0.0022675736961451248	0.0	0.0
5545	5782	2.6043566079851592	1.5158789388217677	0.0045351473922902496	0.0	0.0	0.0
6575	6370	2.294299430128751	2.1302455821667565	0.0	0.0	0.0	0.0
6493	6257	1.211926497103001	0.9798408067066421	0.0	0.0	0.0	0.0
6764	6069	1.325170875370176	1.3053781172054393	0.0	0.0	0.0	0.0
6331	6188	2.5478922190089306	2.0207127359462023	0.0	0.0	0.0	0.0
5907	6764	3.0385710517147198	2.742336952840079	0.0	0.0	0.0	0.0
